,Star_name,Distance,Mass,Radius,gravity
1123,Luhman 16A,6.516,0.03818352,0.10379063,972.157530146902
1124,Luhman 16B,6.516,0.041047284,0.10481826,1024.6782379282668
1125,Luhman 16A,6.516,0.03818352,0.10379063,972.157530146902
1126,Luhman 16B,6.516,0.041047284,0.10481826,1024.6782379282668
1127,Luhman 16A,6.516,0.03818352,0.10379063,972.157530146902
1128,2MASS J07075327-4900503,60.0,0.068730336,0.10584589,1682.5866846122526
1129,2MASS J07522390+1612157,60.0,0.00191872188,6.987883999999999,0.010776993793094389
1130,2MASS J10224821+5825453 [de],60.0,0.025773876,0.1448958299999999,336.70141347991955
1131,LSPM J1658+7027 [de],60.0,0.069684924,0.10687352,1673.3068242582376
1132,2MASS J07075327-4900503,60.0,0.068730336,0.10584589,1682.5866846122526
1133,2MASS J07522390+1612157,60.0,0.00191872188,6.987883999999999,0.010776993793094389
1134,2MASS J10224821+5825453 [de],60.0,0.025773876,0.1448958299999999,336.70141347991955
1135,LSPM J1658+7027 [de],60.0,0.069684924,0.10687352,1673.3068242582376
1136,2MASS J07075327-4900503,60.0,0.068730336,0.10584589,1682.5866846122526
1137,2MASS J07522390+1612157,60.0,0.00191872188,6.987883999999999,0.010776993793094389
1138,2MASS J10224821+5825453 [de],60.0,0.025773876,0.1448958299999999,336.70141347991955
1139,LSPM J1658+7027 [de],60.0,0.069684924,0.10687352,1673.3068242582376
1140,2MASS J07075327-4900503,60.0,0.068730336,0.10584589,1682.5866846122526
1141,2MASS J07522390+1612157,60.0,0.00191872188,6.987883999999999,0.010776993793094389
1142,2MASS J10224821+5825453 [de],60.0,0.025773876,0.1448958299999999,336.70141347991955
1143,LSPM J1658+7027 [de],60.0,0.069684924,0.10687352,1673.3068242582376
1144,Kelu-1A,61.0,0.060139044,0.1007077399999999,1626.3267253144513
1145,Kelu-1B,61.0,0.055366104,0.1007077399999999,1497.2531756863202
1146,Kelu-1A,61.0,0.060139044,0.1007077399999999,1626.3267253144513
1147,Kelu-1B,61.0,0.055366104,0.1007077399999999,1497.2531756863202
1148,Kelu-1A,61.0,0.060139044,0.1007077399999999,1626.3267253144513
1149,Kelu-1B,61.0,0.055366104,0.1007077399999999,1497.2531756863202
1150,Kelu-1A,61.0,0.060139044,0.1007077399999999,1626.3267253144513
1151,Kelu-1B,61.0,0.055366104,0.1007077399999999,1497.2531756863202
1152,2MASSI J2104149-103736,62.0,0.065866572,0.10481826,1644.2511259779164
1153,2MASSI J2104149-103736,62.0,0.065866572,0.10481826,1644.2511259779164
1154,2MASSI J2104149-103736,62.0,0.065866572,0.10481826,1644.2511259779164
1155,2MASSI J2104149-103736,62.0,0.065866572,0.10481826,1644.2511259779164
1156,SDSS J111010.01+011613.1,63.0,0.008591292,0.12742612,145.11708292998327
1157,SDSS J111010.01+011613.1,63.0,0.008591292,0.12742612,145.11708292998327
1158,SDSS J111010.01+011613.1,63.0,0.008591292,0.12742612,145.11708292998327
1159,SDSS J111010.01+011613.1,63.0,0.008591292,0.12742612,145.11708292998327
1160,2MASS J05012406-0010452 [de],64.0,0.020046348,0.1418129399999999,273.3886765721484
1161,2MASS J22373255+3922398,64.0,0.069684924,0.10687352,1673.3068242582376
1162,2MASS J05012406-0010452 [de],64.0,0.020046348,0.1418129399999999,273.3886765721484
1163,2MASS J22373255+3922398,64.0,0.069684924,0.10687352,1673.3068242582376
1164,2MASS J05012406-0010452 [de],64.0,0.020046348,0.1418129399999999,273.3886765721484
1165,2MASS J22373255+3922398,64.0,0.069684924,0.10687352,1673.3068242582376
1166,2MASS J05012406-0010452 [de],64.0,0.020046348,0.1418129399999999,273.3886765721484
1167,2MASS J22373255+3922398,64.0,0.069684924,0.10687352,1673.3068242582376
1168,2MASS J06411840-4322329 [de],65.0,0.063957396,0.10379063,1628.363862996061
1169,SDSSp J132629.82-003831.5 [de],65.0,0.048683988,0.0996801099999999,1343.8354958456177
1170,SDSS J204749.61-071818.3,65.0,0.043911048,0.0986524799999999,1237.4702484573404
1171,2MASS J06411840-4322329 [de],65.0,0.063957396,0.10379063,1628.363862996061
1172,SDSSp J132629.82-003831.5 [de],65.0,0.048683988,0.0996801099999999,1343.8354958456177
1173,SDSS J204749.61-071818.3,65.0,0.043911048,0.0986524799999999,1237.4702484573404
1174,2MASS J06411840-4322329 [de],65.0,0.063957396,0.10379063,1628.363862996061
1175,SDSSp J132629.82-003831.5 [de],65.0,0.048683988,0.0996801099999999,1343.8354958456177
1176,SDSS J204749.61-071818.3,65.0,0.043911048,0.0986524799999999,1237.4702484573404
1177,2MASS J06411840-4322329 [de],65.0,0.063957396,0.10379063,1628.363862996061
1178,SDSSp J132629.82-003831.5 [de],65.0,0.048683988,0.0996801099999999,1343.8354958456177
1179,SDSS J204749.61-071818.3,65.0,0.043911048,0.0986524799999999,1237.4702484573404
1180,2MASSI J1526140+204341 [de],67.0,0.051547752,0.1007077399999999,1393.9943359838155
1181,2MASS J23515044-2537367,67.0,0.084003744,0.1192050799999999,1621.384789169355
1182,2MASSI J1526140+204341 [de],67.0,0.051547752,0.1007077399999999,1393.9943359838155
1183,2MASS J23515044-2537367,67.0,0.084003744,0.1192050799999999,1621.384789169355
1184,2MASSI J1526140+204341 [de],67.0,0.051547752,0.1007077399999999,1393.9943359838155
1185,2MASS J23515044-2537367,67.0,0.084003744,0.1192050799999999,1621.384789169355
1186,2MASSI J1526140+204341 [de],67.0,0.051547752,0.1007077399999999,1393.9943359838155
1187,2MASS J23515044-2537367,67.0,0.084003744,0.1192050799999999,1621.384789169355
1188,2MASSW J1552591+294849 [de],68.0,0.02863764,0.1469510899999999,363.72117090182496
1189,2MASSW J1552591+294849 [de],68.0,0.02863764,0.1469510899999999,363.72117090182496
1190,2MASSW J1552591+294849 [de],68.0,0.02863764,0.1469510899999999,363.72117090182496
1191,2MASSW J1552591+294849 [de],68.0,0.02863764,0.1469510899999999,363.72117090182496
1192,2MASS J04510093-3402150 [de],69.0,0.00099277152,7.398935999999999,0.004973793462398577
1193,2MASS J04510093-3402150 [de],69.0,0.00099277152,7.398935999999999,0.004973793462398577
1194,2MASS J04510093-3402150 [de],69.0,0.00099277152,7.398935999999999,0.004973793462398577
1195,2MASS J04510093-3402150 [de],69.0,0.00099277152,7.398935999999999,0.004973793462398577
1196,2MASSI J0103320+193536,70.0,0.049638576,0.1007077399999999,1342.364916132563
1197,SDSS J015141.69+124429.6,70.0,0.044865636,0.0996801099999999,1238.4366334263539
1198,2MASSI J0103320+193536,70.0,0.049638576,0.1007077399999999,1342.364916132563
1199,SDSS J015141.69+124429.6,70.0,0.044865636,0.0996801099999999,1238.4366334263539
1200,2MASSI J0103320+193536,70.0,0.049638576,0.1007077399999999,1342.364916132563
1201,SDSS J015141.69+124429.6,70.0,0.044865636,0.0996801099999999,1238.4366334263539
1202,2MASSI J0103320+193536,70.0,0.049638576,0.1007077399999999,1342.364916132563
1203,SDSS J015141.69+124429.6,70.0,0.044865636,0.0996801099999999,1238.4366334263539
1204,CFBDS J150411+102717,71.0,0.042001872,0.0965972199999999,1234.571849426372
1205,CFBDS J150411+102717,71.0,0.042001872,0.0965972199999999,1234.571849426372
1206,CFBDS J150411+102717,71.0,0.042001872,0.0965972199999999,1234.571849426372
1207,CFBDS J150411+102717,71.0,0.042001872,0.0965972199999999,1234.571849426372
1208,LSPM J1440+1339,72.0,0.087822096,0.1222879699999999,1610.6949805497982
1209,LSPM J1440+1339,72.0,0.087822096,0.1222879699999999,1610.6949805497982
1210,LSPM J1440+1339,72.0,0.087822096,0.1222879699999999,1610.6949805497982
1211,LSPM J1440+1339,72.0,0.087822096,0.1222879699999999,1610.6949805497982
1212,2MASS J05160945-0445499 [de],73.0,0.044865636,0.0996801099999999,1238.4366334263539
1213,2MASS J05160945-0445499 [de],73.0,0.044865636,0.0996801099999999,1238.4366334263539
1214,2MASS J05160945-0445499 [de],73.0,0.044865636,0.0996801099999999,1238.4366334263539
1215,2MASS J05160945-0445499 [de],73.0,0.044865636,0.0996801099999999,1238.4366334263539
1216,2MASSI J2356547-155310,74.0,0.07636704,0.11201167,1669.384557701969
1217,2MASSI J2356547-155310,74.0,0.07636704,0.11201167,1669.384557701969
1218,2MASSI J2356547-155310,74.0,0.07636704,0.11201167,1669.384557701969
1219,2MASSI J2356547-155310,74.0,0.07636704,0.11201167,1669.384557701969
1220,SDSS J083048.80+012831.1 [de],77.0,0.043911048,0.0986524799999999,1237.4702484573404
1221,SDSS J083048.80+012831.1 [de],77.0,0.043911048,0.0986524799999999,1237.4702484573404
1222,SDSS J083048.80+012831.1 [de],77.0,0.043911048,0.0986524799999999,1237.4702484573404
1223,SDSS J083048.80+012831.1 [de],77.0,0.043911048,0.0986524799999999,1237.4702484573404
1224,2MASS J03264225-2102057 [de],80.0,0.017182584,0.1335918999999999,264.06157007472495
1225,PSO J318.5−22,80.0,0.006204822,0.15722739,68.84143200551662
1226,2MASS J03264225-2102057 [de],80.0,0.017182584,0.1335918999999999,264.06157007472495
1227,PSO J318.5−22,80.0,0.006204822,0.15722739,68.84143200551662
1228,2MASS J03264225-2102057 [de],80.0,0.017182584,0.1335918999999999,264.06157007472495
1229,PSO J318.5−22,80.0,0.006204822,0.15722739,68.84143200551662
1230,2MASS J03264225-2102057 [de],80.0,0.017182584,0.1335918999999999,264.06157007472495
1231,PSO J318.5−22,80.0,0.006204822,0.15722739,68.84143200551662
1232,2MASS J04433764+0002040,82.0,0.021000936,0.1829181399999999,172.14803783504945
1233,2MASS J04433764+0002040,82.0,0.021000936,0.1829181399999999,172.14803783504945
1234,2MASS J04433764+0002040,82.0,0.021000936,0.1829181399999999,172.14803783504945
1235,2MASS J04433764+0002040,82.0,0.021000936,0.1829181399999999,172.14803783504945
1236,2MASS J04285096-2253227 [de],85.0,0.07636704,0.11201167,1669.384557701969
1237,2MASS J04285096-2253227 [de],85.0,0.07636704,0.11201167,1669.384557701969
1238,2MASS J04285096-2253227 [de],85.0,0.07636704,0.11201167,1669.384557701969
1239,2MASS J04285096-2253227 [de],85.0,0.07636704,0.11201167,1669.384557701969
1240,2MASSW J0030300-145033,87.2,0.051547752,0.1007077399999999,1393.9943359838155
1241,2MASSW J0030300-145033,87.2,0.051547752,0.1007077399999999,1393.9943359838155
1242,2MASSW J0030300-145033,87.2,0.051547752,0.1007077399999999,1393.9943359838155
1243,2MASSW J0030300-145033,87.2,0.051547752,0.1007077399999999,1393.9943359838155
1244,2MASP J0345432+254023,88.0,0.070639512,0.10790115,1664.073567827919
1245,2MASP J0345432+254023,88.0,0.070639512,0.10790115,1664.073567827919
1246,2MASP J0345432+254023,88.0,0.070639512,0.10790115,1664.073567827919
1247,2MASP J0345432+254023,88.0,0.070639512,0.10790115,1664.073567827919
1248,SDSSp J175032.96+175903.9,90.0,0.044865636,0.0996801099999999,1238.4366334263539
1249,SDSSp J175032.96+175903.9,90.0,0.044865636,0.0996801099999999,1238.4366334263539
1250,SDSSp J175032.96+175903.9,90.0,0.044865636,0.0996801099999999,1238.4366334263539
1251,SDSSp J175032.96+175903.9,90.0,0.044865636,0.0996801099999999,1238.4366334263539
1252,2MASSW J2206450-421721,93.0,0.021000936,0.13667479,308.3463412722992
1253,2MASSW J2206450-421721,93.0,0.021000936,0.13667479,308.3463412722992
1254,2MASSW J2206450-421721,93.0,0.021000936,0.13667479,308.3463412722992
1255,2MASSW J2206450-421721,93.0,0.021000936,0.13667479,308.3463412722992
1256,2MASS J00584253-0651239 [de],96.0,0.027683052,0.1469510899999999,351.5971318717642
1257,2MASS J00584253-0651239 [de],96.0,0.027683052,0.1469510899999999,351.5971318717642
1258,2MASS J00584253-0651239 [de],96.0,0.027683052,0.1469510899999999,351.5971318717642
1259,2MASS J00584253-0651239 [de],96.0,0.027683052,0.1469510899999999,351.5971318717642
1260,2MASS J03284265+2302051 [de],98.0,0.051547752,0.1007077399999999,1393.9943359838155
1261,2MASS J03284265+2302051 [de],98.0,0.051547752,0.1007077399999999,1393.9943359838155
1262,2MASS J03284265+2302051 [de],98.0,0.051547752,0.1007077399999999,1393.9943359838155
1263,2MASS J03284265+2302051 [de],98.0,0.051547752,0.1007077399999999,1393.9943359838155
1264,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
1265,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
1266,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
1267,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
1268,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
1269,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
1270,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
1271,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
1272,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
1273,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
1274,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
1275,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
1276,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
1277,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
1278,2MASS J02103857-3015313,101.0,0.01431882,0.15722739,158.86484308965376
1279,2MASS J13204427+0409045,101.0,0.063957396,0.10379063,1628.363862996061
1280,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
1281,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
1282,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
1283,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
1284,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
1285,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
1286,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
1287,2MASS J06085283-2753583,102.0,0.036274344,0.15517213,413.1893345369554
1288,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
1289,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
1290,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
1291,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
1292,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
1293,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
1294,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
1295,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
1296,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
1297,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
1298,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
1299,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
1300,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
1301,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
1302,CFBDSIR 1458+10A,104.0,0.0105959268,0.1541445,122.30940723535211
1303,CFBDSIR 1458+10B,104.0,0.008591292,0.1335918999999999,132.03078503736248
1304,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
1305,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
1306,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
1307,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
1308,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
1309,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
1310,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
1311,2MASS J20004841-7523070,105.0,0.0238647,0.1931944399999999,175.3653195207913
1312,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
1313,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
1314,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
1315,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
1316,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
1317,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
1318,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
1319,2MASS J16262034+3925190 [de],110.0,0.067775748,0.10584589,1659.2174251037488
1320,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
1321,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
1322,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
1323,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
1324,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
1325,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
1326,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
1327,SDSS J020742.48+000056.2 [de],111.0,0.044865636,0.0996801099999999,1238.4366334263539
1328,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
1329,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
1330,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
1331,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
1332,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
1333,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
1334,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
1335,HB 2124-4228,113.0,0.089731272,0.1243432299999999,1591.7560663764173
1336,2MASSI J1726000+153819,114.0,0.022910112,0.1438681999999999,303.5809887253641
1337,2MASSI J1726000+153819,114.0,0.022910112,0.1438681999999999,303.5809887253641
1338,2MASSI J1726000+153819,114.0,0.022910112,0.1438681999999999,303.5809887253641
1339,2MASSI J1726000+153819,114.0,0.022910112,0.1438681999999999,303.5809887253641
1340,2MASSI J1726000+153819,114.0,0.022910112,0.1438681999999999,303.5809887253641
1341,2MASSI J1726000+153819,114.0,0.022910112,0.1438681999999999,303.5809887253641
1342,2MASSI J1726000+153819,114.0,0.022910112,0.1438681999999999,303.5809887253641
1343,2MASSI J1726000+153819,114.0,0.022910112,0.1438681999999999,303.5809887253641
1344,Teegarden's star,12.578,0.07636704,0.1305090099999999,1229.7078510792437
1345,Teegarden's star,12.578,0.07636704,0.1305090099999999,1229.7078510792437
1346,Teegarden's star,12.578,0.07636704,0.1305090099999999,1229.7078510792437
1347,Teegarden's star,12.578,0.07636704,0.1305090099999999,1229.7078510792437
1348,Teegarden's star,12.578,0.07636704,0.1305090099999999,1229.7078510792437
1349,Teegarden's star,12.578,0.07636704,0.1305090099999999,1229.7078510792437
1350,Teegarden's star,12.578,0.07636704,0.1305090099999999,1229.7078510792437
1351,Teegarden's star,12.578,0.07636704,0.1305090099999999,1229.7078510792437
1352,2MASS J11544223-3400390 [de],129.0,0.035319756,0.1541445,407.6980241178403
1353,2MASS J11544223-3400390 [de],129.0,0.035319756,0.1541445,407.6980241178403
1354,2MASS J11544223-3400390 [de],129.0,0.035319756,0.1541445,407.6980241178403
1355,2MASS J11544223-3400390 [de],129.0,0.035319756,0.1541445,407.6980241178403
1356,2MASS J11544223-3400390 [de],129.0,0.035319756,0.1541445,407.6980241178403
1357,2MASS J11544223-3400390 [de],129.0,0.035319756,0.1541445,407.6980241178403
1358,2MASS J11544223-3400390 [de],129.0,0.035319756,0.1541445,407.6980241178403
1359,2MASS J11544223-3400390 [de],129.0,0.035319756,0.1541445,407.6980241178403
1360,DEN 1048-3956,13.15,0.073503276,0.10995641,1667.4106478888943
1361,DEN 1048-3956,13.15,0.073503276,0.10995641,1667.4106478888943
1362,DEN 1048-3956,13.15,0.073503276,0.10995641,1667.4106478888943
1363,DEN 1048-3956,13.15,0.073503276,0.10995641,1667.4106478888943
1364,DEN 1048-3956,13.15,0.073503276,0.10995641,1667.4106478888943
1365,DEN 1048-3956,13.15,0.073503276,0.10995641,1667.4106478888943
1366,DEN 1048-3956,13.15,0.073503276,0.10995641,1667.4106478888943
1367,DEN 1048-3956,13.15,0.073503276,0.10995641,1667.4106478888943
1368,UGPS J072227.51-054031.2,13.4,0.024819288,0.1007077399999999,671.1824580662815
1369,UGPS J072227.51-054031.2,13.4,0.024819288,0.1007077399999999,671.1824580662815
1370,UGPS J072227.51-054031.2,13.4,0.024819288,0.1007077399999999,671.1824580662815
1371,UGPS J072227.51-054031.2,13.4,0.024819288,0.1007077399999999,671.1824580662815
1372,UGPS J072227.51-054031.2,13.4,0.024819288,0.1007077399999999,671.1824580662815
1373,UGPS J072227.51-054031.2,13.4,0.024819288,0.1007077399999999,671.1824580662815
1374,UGPS J072227.51-054031.2,13.4,0.024819288,0.1007077399999999,671.1824580662815
1375,UGPS J072227.51-054031.2,13.4,0.024819288,0.1007077399999999,671.1824580662815
1376,2MASS J01415823-4633574 [de],130.0,0.01909176,0.16544843,191.292368446984
1377,2MASS J01415823-4633574 [de],130.0,0.01909176,0.16544843,191.292368446984
1378,2MASS J01415823-4633574 [de],130.0,0.01909176,0.16544843,191.292368446984
1379,2MASS J01415823-4633574 [de],130.0,0.01909176,0.16544843,191.292368446984
1380,2MASS J01415823-4633574 [de],130.0,0.01909176,0.16544843,191.292368446984
1381,2MASS J01415823-4633574 [de],130.0,0.01909176,0.16544843,191.292368446984
1382,2MASS J01415823-4633574 [de],130.0,0.01909176,0.16544843,191.292368446984
1383,2MASS J01415823-4633574 [de],130.0,0.01909176,0.16544843,191.292368446984
1384,2MASS J00332386-1521309 [de],131.0,0.027683052,0.1469510899999999,351.5971318717642
1385,2MASS J00332386-1521309 [de],131.0,0.027683052,0.1469510899999999,351.5971318717642
1386,2MASS J00332386-1521309 [de],131.0,0.027683052,0.1469510899999999,351.5971318717642
1387,2MASS J00332386-1521309 [de],131.0,0.027683052,0.1469510899999999,351.5971318717642
1388,2MASS J00332386-1521309 [de],131.0,0.027683052,0.1469510899999999,351.5971318717642
1389,2MASS J00332386-1521309 [de],131.0,0.027683052,0.1469510899999999,351.5971318717642
1390,2MASS J00332386-1521309 [de],131.0,0.027683052,0.1469510899999999,351.5971318717642
1391,2MASS J00332386-1521309 [de],131.0,0.027683052,0.1469510899999999,351.5971318717642
1392,TWA 26,137.0,0.02863764,0.2260786,153.6721947060209
1393,TWA 26,137.0,0.02863764,0.2260786,153.6721947060209
1394,TWA 26,137.0,0.02863764,0.2260786,153.6721947060209
1395,TWA 26,137.0,0.02863764,0.2260786,153.6721947060209
1396,TWA 26,137.0,0.02863764,0.2260786,153.6721947060209
1397,TWA 26,137.0,0.02863764,0.2260786,153.6721947060209
1398,TWA 26,137.0,0.02863764,0.2260786,153.6721947060209
1399,TWA 26,137.0,0.02863764,0.2260786,153.6721947060209
1400,2MASSW J1841086+311727,138.0,0.063957396,0.10379063,1628.363862996061
1401,2MASSW J1841086+311727,138.0,0.063957396,0.10379063,1628.363862996061
1402,2MASSW J1841086+311727,138.0,0.063957396,0.10379063,1628.363862996061
1403,2MASSW J1841086+311727,138.0,0.063957396,0.10379063,1628.363862996061
1404,2MASSW J1841086+311727,138.0,0.063957396,0.10379063,1628.363862996061
1405,2MASSW J1841086+311727,138.0,0.063957396,0.10379063,1628.363862996061
1406,2MASSW J1841086+311727,138.0,0.063957396,0.10379063,1628.363862996061
1407,2MASSW J1841086+311727,138.0,0.063957396,0.10379063,1628.363862996061
1408,2MASS J04362788-4114465,142.0,0.037228932,0.2024431099999999,249.1446440491341
1409,2MASS J04362788-4114465,142.0,0.037228932,0.2024431099999999,249.1446440491341
1410,2MASS J04362788-4114465,142.0,0.037228932,0.2024431099999999,249.1446440491341
1411,2MASS J04362788-4114465,142.0,0.037228932,0.2024431099999999,249.1446440491341
1412,2MASS J04362788-4114465,142.0,0.037228932,0.2024431099999999,249.1446440491341
1413,2MASS J04362788-4114465,142.0,0.037228932,0.2024431099999999,249.1446440491341
1414,2MASS J04362788-4114465,142.0,0.037228932,0.2024431099999999,249.1446440491341
1415,2MASS J04362788-4114465,142.0,0.037228932,0.2024431099999999,249.1446440491341
1416,2MASS J23225299-6151275,148.0,0.016227996,0.16339317,166.71476840857292
1417,2MASS J23225299-6151275,148.0,0.016227996,0.16339317,166.71476840857292
1418,2MASS J23225299-6151275,148.0,0.016227996,0.16339317,166.71476840857292
1419,2MASS J23225299-6151275,148.0,0.016227996,0.16339317,166.71476840857292
1420,2MASS J23225299-6151275,148.0,0.016227996,0.16339317,166.71476840857292
1421,2MASS J23225299-6151275,148.0,0.016227996,0.16339317,166.71476840857292
1422,2MASS J23225299-6151275,148.0,0.016227996,0.16339317,166.71476840857292
1423,2MASS J23225299-6151275,148.0,0.016227996,0.16339317,166.71476840857292
1424,SDSS J141659.78+500626.4 [de],149.0,0.056320692,0.1017353699999999,1492.45423665107
1425,SDSS J141659.78+500626.4 [de],149.0,0.056320692,0.1017353699999999,1492.45423665107
1426,SDSS J141659.78+500626.4 [de],149.0,0.056320692,0.1017353699999999,1492.45423665107
1427,SDSS J141659.78+500626.4 [de],149.0,0.056320692,0.1017353699999999,1492.45423665107
1428,SDSS J141659.78+500626.4 [de],149.0,0.056320692,0.1017353699999999,1492.45423665107
1429,SDSS J141659.78+500626.4 [de],149.0,0.056320692,0.1017353699999999,1492.45423665107
1430,SDSS J141659.78+500626.4 [de],149.0,0.056320692,0.1017353699999999,1492.45423665107
1431,SDSS J141659.78+500626.4 [de],149.0,0.056320692,0.1017353699999999,1492.45423665107
1432,2MASS J02411151-0326587 [de],152.0,0.025773876,0.1448958299999999,336.70141347991955
1433,2MASS J02411151-0326587 [de],152.0,0.025773876,0.1448958299999999,336.70141347991955
1434,2MASS J02411151-0326587 [de],152.0,0.025773876,0.1448958299999999,336.70141347991955
1435,2MASS J02411151-0326587 [de],152.0,0.025773876,0.1448958299999999,336.70141347991955
1436,2MASS J02411151-0326587 [de],152.0,0.025773876,0.1448958299999999,336.70141347991955
1437,2MASS J02411151-0326587 [de],152.0,0.025773876,0.1448958299999999,336.70141347991955
1438,2MASS J02411151-0326587 [de],152.0,0.025773876,0.1448958299999999,336.70141347991955
1439,2MASS J02411151-0326587 [de],152.0,0.025773876,0.1448958299999999,336.70141347991955
1440,2MASSW J2208136+292121,154.0,0.025773876,0.1448958299999999,336.70141347991955
1441,2MASSW J2208136+292121,154.0,0.025773876,0.1448958299999999,336.70141347991955
1442,2MASSW J2208136+292121,154.0,0.025773876,0.1448958299999999,336.70141347991955
1443,2MASSW J2208136+292121,154.0,0.025773876,0.1448958299999999,336.70141347991955
1444,2MASSW J2208136+292121,154.0,0.025773876,0.1448958299999999,336.70141347991955
1445,2MASSW J2208136+292121,154.0,0.025773876,0.1448958299999999,336.70141347991955
1446,2MASSW J2208136+292121,154.0,0.025773876,0.1448958299999999,336.70141347991955
1447,2MASSW J2208136+292121,154.0,0.025773876,0.1448958299999999,336.70141347991955
1448,2MASS J02340093-6442068,155.0,0.01909176,0.16647606,188.93802326300383
1449,2MASS J02340093-6442068,155.0,0.01909176,0.16647606,188.93802326300383
